1.569536423841062 -5.7637029743142066e-12
1.0331125827814567 1.569536423841062 -1.057918204201124e-11
1.052980132450331 1.569536423841062 -9.905618764129283e-12
1.0728476821192052 1.569536423841062 -5.6928883993720094e-12
1.0927152317880795 1.569536423841062 -1.9578940439700567e-12
1.1125827814569538 1.569536423841062 -1.2799553335559243e-12
1.132450331125828 1.569536423841062 -2.8257384387830976e-12
1.1523178807947023 1.569536423841062 -3.46379046855682e-12
1.1721854304635766 1.569536423841062 -9.302031720956623e-13
1.1920529801324509 1.569536423841062 3.878774426155278e-12
1.2119205298013251 1.569536423841062 7.625657976128202e-12
1.2317880794701994 1.569536423841062 7.340010788374594e-12
1.2516556291390737 1.569536423841062 3.22330499961243e-12
1.271523178807948 1.569536423841062 -1.4556402750455319e-12
1.2913907284768222 1.569536423841062 -2.9911301343665826e-12
1.3112582781456965 1.569536423841062 -2.87908586250979e-13
1.3311258278145708 1.569536423841062 4.307111856376161e-12
1.350993377483445 1.569536423841062 7.02154830179282e-12
1.3708609271523193 1.569536423841062 5.707795109445862e-12
1.3907284768211936 1.569536423841062 1.314995722582042e-12
1.4105960264900679 1.569536423841062 -3.185084263376505e-12
1.4304635761589422 1.569536423841062 -5.351260452582726e-12
1.4503311258278164 1.569536423841062 -4.976293550230006e-12
1.4701986754966907 1.569536423841062 -3.5029903062919594e-12
1.490066225165565 1.569536423841062 -2.4567085110970886e-12
1.5099337748344392 1.569536423841062 -2.4567085110973916e-12
1.5298013245033135 1.569536423841062 -3.5029903062927934e-12
1.5496688741721878 1.569536423841062 -4.976293550230822e-12
1.569536423841062 1.569536423841062 -5.351260452582867e-12
1.5894039735099363 1.569536423841062 -3.1850842633757674e-12
1.6092715231788106 1.569536423841062 1.314995722583301e-12
1.6291390728476849 1.569536423841062 5.7077951094467305e-12
1.6490066225165592 1.569536423841062 7.0215483017926554e-12
1.6688741721854334 1.569536423841062 4.307111856375046e-12
1.6887417218543077 1.569536423841062 -2.8790858625214264e-13
1.708609271523182 1.569536423841062 -2.9911301343667966e-12
1.7284768211920563 1.569536423841062 -1.4556402750446082e-12
1.7483443708609305 1.569536423841062 3.223304999613804e-12
1.7682119205298048 1.569536423841062 7.340010788375399e-12
1.788079470198679 1.569536423841062 7.625657976127926e-12
1.8079470198675534 1.569536423841062 3.878774426154171e-12
1.8278145695364276 1.569536423841062 -9.3020317209668e-13
1.847682119205302 1.569536423841062 -3.463790468557195e-12
1.8675496688741762 1.569536423841062 -2.8257384387828985e-12
1.8874172185430504 1.569536423841062 -1.279955333555732e-12
1.9072847682119247 1.569536423841062 -1.9578940439704295e-12
1.927152317880799 1.569536423841062 -5.6928883993730265e-12
1.9470198675496733 1.569536423841062 -9.90561876413017e-12
1.9668874172185475 1.569536423841062 -1.0579182042011258e-11
1.9867549668874218 1.569536423841062 -5.7637029743128745e-12
